time,wx (rad/s),wy (rad/s),wz (rad/s)
36.050756,0.00,-0.01,-0.00
36.054433,-0.02,-0.02,-0.02
36.054919,-0.00,-0.02,-0.00
36.057885,-0.00,-0.01,0.00
36.058971,-0.00,0.03,0.00
36.061804,-0.02,0.04,-0.00
36.063076,-0.02,0.00,-0.01
36.065703,0.01,-0.06,-0.01
36.066825,-0.00,0.01,-0.00
36.069798,-0.02,0.03,0.00
36.070767,-0.01,0.00,0.01
36.073766,0.00,-0.01,-0.02
36.076017,-0.02,0.00,-0.02
36.077859,-0.01,-0.00,-0.01
36.078887,-0.00,0.01,-0.01
36.082070,-0.00,-0.01,0.01
36.083098,-0.01,0.00,-0.00
36.085654,-0.00,-0.03,0.00
36.086814,0.00,-0.01,-0.01
36.091385,-0.00,0.01,-0.01
36.091742,-0.01,0.01,0.01
36.093761,-0.00,0.02,-0.01
36.094910,-0.02,-0.02,-0.00
36.097648,-0.01,-0.02,-0.00
36.098888,-0.00,0.00,-0.01
36.101753,-0.01,-0.00,0.00
36.102881,0.00,-0.01,-0.01
36.105757,-0.01,-0.01,-0.01
36.106980,0.00,-0.01,0.00
36.109908,-0.01,0.03,-0.01
36.111012,-0.01,0.02,-0.00
36.113827,0.00,-0.01,-0.01
36.114914,-0.00,-0.02,-0.00
36.117695,-0.01,-0.02,-0.00
36.118853,0.01,-0.01,0.00
36.121792,-0.02,0.05,0.00
36.125387,-0.03,0.03,-0.00
36.126326,0.01,-0.04,-0.00
36.126865,-0.01,0.01,-0.02
36.129919,-0.02,0.02,0.01
36.130941,0.00,-0.04,0.01
36.134309,0.01,-0.00,-0.00
36.134963,-0.03,0.04,-0.00
36.137766,-0.01,0.00,0.00
36.138977,0.00,-0.02,-0.01
36.142075,-0.01,-0.00,-0.01
36.143210,-0.00,0.03,0.00
36.145914,-0.02,0.03,-0.00
36.147096,-0.01,-0.04,-0.00
36.149922,0.01,-0.02,0.00
36.150955,-0.01,0.03,-0.02
36.153735,-0.02,-0.00,0.00
36.155123,0.02,-0.06,0.00
36.158148,0.01,-0.01,0.00
36.159010,-0.03,0.04,0.00
36.161958,0.01,-0.03,-0.01
36.163165,-0.01,-0.02,-0.01
36.165743,-0.01,-0.02,-0.00
36.167015,-0.00,0.01,-0.01
36.170010,-0.01,0.01,-0.00
36.170910,-0.01,-0.02,-0.00
36.174743,0.00,-0.04,-0.01
36.175897,-0.01,0.01,-0.00
36.177938,0.00,0.00,0.00
36.179048,-0.00,0.01,0.00
36.181972,-0.02,0.01,-0.00
36.183106,-0.00,-0.03,-0.01
36.185797,-0.00,-0.02,0.00
36.186898,-0.01,0.01,-0.00
36.190581,-0.00,-0.00,0.01
36.191031,-0.01,0.01,-0.01
36.193945,-0.01,0.02,-0.01
36.195283,-0.00,0.00,-0.01
36.197968,-0.02,0.00,-0.00
36.199086,-0.01,-0.03,0.00
36.202016,0.02,-0.04,0.00
36.203135,-0.02,0.05,0.01
36.206791,-0.02,0.03,0.01
36.207135,0.02,-0.05,-0.00
36.210294,-0.01,0.01,-0.01
36.211158,-0.02,0.05,-0.00
36.214373,0.00,0.01,0.00
36.215172,-0.00,-0.03,-0.00
36.217987,-0.01,-0.01,-0.00
36.219171,-0.01,-0.00,0.00
36.221895,-0.00,-0.01,-0.00
36.224857,-0.01,-0.01,-0.00
36.227192,-0.01,0.03,0.00
36.227377,-0.01,0.04,-0.00
36.230091,-0.01,-0.01,-0.01
36.231138,0.00,-0.02,-0.00
36.233890,-0.00,-0.03,0.00
36.235140,-0.01,-0.00,-0.00
36.237904,-0.00,0.01,-0.01
36.239156,-0.01,0.01,0.00
36.242169,-0.01,-0.01,-0.01
36.243276,-0.00,-0.00,-0.01
36.245991,-0.01,0.02,-0.00
36.247130,-0.01,0.02,-0.00
36.250076,-0.00,0.01,-0.01
36.251102,-0.00,-0.03,-0.00
36.254060,-0.00,-0.03,-0.00
36.255179,0.00,0.01,0.00
36.259292,-0.01,0.00,-0.00
36.259698,0.01,-0.01,-0.01
36.262122,-0.00,0.01,-0.00
36.263302,-0.02,0.04,-0.00
36.266064,-0.01,0.01,-0.02
36.267197,0.00,-0.01,-0.01
36.269991,-0.01,-0.02,-0.00
36.271185,0.01,-0.02,-0.01
36.274090,0.00,-0.00,-0.00
36.275447,-0.01,0.02,-0.01
36.279152,-0.00,0.00,-0.01
36.279529,-0.01,0.02,-0.01
36.283504,-0.01,-0.01,-0.02
36.283914,0.01,-0.04,-0.00
36.287259,-0.00,0.01,0.01
36.287641,-0.01,0.01,0.00
36.291071,0.01,-0.03,0.00
36.291450,-0.00,0.02,-0.01
36.295657,-0.01,-0.00,-0.01
36.296361,-0.00,-0.01,-0.00
36.299381,-0.01,-0.00,-0.01
36.299764,-0.01,0.01,0.01
36.303556,-0.01,-0.01,-0.00
36.303935,0.01,-0.03,0.01
36.309642,-0.01,0.00,-0.00
36.310279,0.00,0.03,-0.00
36.310656,-0.02,0.03,-0.01
36.312455,-0.00,-0.02,-0.00
36.315407,0.00,-0.01,-0.01
36.315784,-0.00,0.02,-0.00
36.319610,-0.01,-0.03,0.01
36.319961,0.02,-0.02,0.01
36.324078,-0.02,0.03,0.01
36.324453,-0.01,0.01,0.00
36.330284,0.01,-0.00,-0.01
36.330918,-0.01,0.01,-0.00
36.331184,-0.01,0.01,0.00
36.331652,0.01,-0.01,0.00
36.336060,-0.01,0.03,-0.00
36.336481,-0.01,-0.00,-0.01
36.339715,0.01,-0.05,-0.00
36.340062,-0.00,0.03,0.00
36.351145,-0.02,0.04,0.01
36.351756,-0.00,0.02,0.01
36.351993,-0.01,-0.01,-0.01
36.352201,-0.00,-0.04,-0.00
36.352390,0.00,-0.02,-0.00
36.352595,-0.01,0.01,0.01
36.355470,-0.00,-0.00,0.01
36.355804,-0.01,0.02,-0.01
36.360158,-0.01,-0.01,-0.01
36.360719,-0.00,-0.00,-0.02
36.363705,-0.01,0.00,0.00
36.364051,-0.01,0.02,0.01
36.367475,0.00,0.03,0.00
36.367813,-0.03,0.01,-0.00
36.371473,-0.00,-0.03,-0.01
36.371771,0.01,-0.05,-0.01
36.375139,-0.01,0.04,0.00
36.375722,-0.01,0.01,0.01
36.379505,0.00,-0.01,0.00
36.379894,-0.00,0.01,-0.01
36.383720,-0.02,0.02,-0.02
36.384086,-0.00,-0.00,-0.01
36.387708,0.00,-0.02,-0.00
36.389913,-0.01,0.03,0.00
36.392595,-0.03,0.02,-0.00
36.393374,0.01,-0.04,0.01
36.396027,-0.01,-0.01,-0.00
36.396381,-0.01,0.04,-0.01
36.399579,-0.01,0.01,0.00
36.399939,0.00,-0.01,-0.01
36.403594,-0.02,0.02,-0.00
36.403913,-0.01,0.01,0.00
36.407525,0.00,-0.02,-0.01
36.407866,-0.01,-0.02,-0.00
36.410916,0.01,-0.00,-0.00
36.411672,-0.00,0.02,0.00
36.415701,-0.01,0.02,-0.01
36.416083,0.00,-0.01,-0.00
36.419494,-0.01,-0.01,-0.02
36.419864,0.00,-0.03,0.00
36.423432,0.00,-0.02,0.01
36.428916,-0.01,0.03,-0.00
36.429614,-0.01,0.01,0.01
36.429829,0.01,0.00,-0.02
36.431774,-0.01,-0.00,-0.01
36.432407,-0.01,0.00,-0.00
36.436222,-0.00,0.01,-0.00
36.436634,-0.01,0.00,-0.00
36.439740,0.00,0.01,-0.00
36.440106,-0.01,-0.01,-0.01
36.442596,-0.00,-0.01,0.01
36.443762,0.00,0.02,-0.01
36.447914,-0.01,0.03,-0.01
36.448326,-0.01,-0.01,0.01
36.451570,0.01,0.00,-0.02
36.451951,-0.00,0.02,-0.00
36.455959,-0.00,-0.00,-0.00
36.456326,-0.01,-0.01,-0.01
36.460301,-0.01,0.02,0.00
36.460882,-0.01,0.00,-0.00
36.463958,0.00,-0.00,-0.00
36.464309,-0.01,0.02,-0.01
36.468432,-0.01,0.01,-0.01
36.468790,0.00,-0.00,-0.01
36.471622,-0.01,0.04,-0.01
36.471991,-0.02,0.02,-0.00
36.475502,0.01,-0.03,-0.01
36.476190,-0.01,0.04,-0.00
36.480023,-0.01,-0.01,0.01
36.480425,0.01,-0.04,0.00
36.483997,-0.01,0.03,0.00
36.484405,-0.02,0.03,-0.00
36.487743,-0.00,0.00,-0.00
36.488096,-0.00,-0.02,0.00
36.491020,-0.01,0.03,0.00
36.493754,-0.00,-0.00,-0.01
36.496358,-0.00,0.01,-0.01
36.496779,-0.02,-0.01,-0.00
36.499948,0.00,0.02,0.01
36.500389,-0.02,0.05,-0.01
36.504066,-0.01,0.01,-0.00
36.504538,0.01,-0.04,-0.01
36.507570,0.00,-0.00,-0.00
36.509085,-0.02,0.01,0.01
36.511030,0.02,0.00,0.01
36.511838,-0.02,0.01,0.00
36.515759,-0.01,-0.00,0.01
36.516119,0.01,-0.00,0.01
36.520312,-0.02,0.04,-0.01
36.520648,-0.02,0.02,0.00
36.524170,0.01,-0.01,0.00
36.524525,-0.01,0.00,-0.01
36.527251,-0.00,0.00,0.01
36.529472,-0.01,0.00,0.00
36.532023,-0.00,0.01,0.01
36.532409,-0.01,0.02,0.00
36.536275,-0.00,0.02,0.00
36.536958,-0.01,0.02,-0.00
36.540230,-0.00,-0.01,0.01
36.540585,-0.01,0.02,-0.01
36.546821,-0.01,0.01,0.01
36.547212,-0.01,-0.01,-0.00
36.547317,-0.01,0.01,-0.00
36.548174,-0.01,-0.00,0.01
36.551482,0.01,0.02,0.00
36.552345,-0.03,0.05,0.01
36.555712,-0.02,-0.01,0.01
36.556383,0.02,-0.04,0.00
36.562685,-0.02,0.04,0.01
36.563166,-0.01,0.03,0.02
36.563284,-0.01,0.01,0.02
36.563944,-0.00,0.02,-0.01
36.567109,-0.02,0.00,0.00
36.567773,-0.00,-0.02,0.01
36.571198,0.00,0.02,0.00
36.571919,-0.02,0.03,0.02
36.574851,0.00,-0.02,0.00
36.578278,0.02,-0.02,0.00
36.578750,-0.01,0.03,-0.00
36.579807,-0.02,0.06,0.01
36.583085,-0.02,0.01,0.01
36.583870,0.01,-0.00,-0.00
36.586785,-0.03,0.03,-0.01
36.587796,-0.01,-0.01,0.02
36.591112,0.01,-0.02,0.00
36.592053,-0.02,0.05,0.01
36.594973,-0.02,0.06,0.00
36.596244,-0.00,0.02,0.00
36.599138,-0.01,-0.03,-0.01
36.600277,0.00,0.01,-0.00
36.603242,-0.01,0.05,0.01
36.604483,-0.01,0.01,0.02
36.607189,0.00,0.00,-0.00
36.608731,-0.01,0.04,0.00
36.611354,-0.01,0.03,0.00
36.612412,0.01,-0.01,0.01
36.615535,-0.00,0.05,-0.00
36.616284,-0.02,0.07,0.00
36.619322,0.00,-0.03,0.00
36.620314,0.01,-0.01,-0.01
36.624137,-0.02,0.03,0.01
36.624537,-0.01,-0.00,0.01
36.626976,0.02,-0.01,0.00
36.628293,-0.02,0.06,-0.00
36.631008,-0.02,0.07,-0.01
36.632147,-0.00,-0.03,-0.00
36.635247,0.01,-0.02,-0.01
36.636173,-0.01,0.03,-0.01
36.638855,-0.01,0.00,0.00
36.643099,0.00,0.00,0.00
36.643545,-0.00,0.02,-0.00
36.644629,-0.01,0.04,-0.00
36.647531,-0.01,0.03,-0.01
36.648094,-0.01,-0.01,0.00
36.651060,0.00,-0.02,0.01
36.652404,-0.01,0.03,-0.00
36.655338,-0.01,-0.00,0.02
36.656337,0.01,0.02,0.00
36.659563,-0.02,0.03,-0.01
36.660067,-0.01,0.01,-0.01
36.663054,0.01,-0.02,-0.01
36.664320,-0.01,0.01,-0.00
36.667397,-0.00,0.03,0.02
36.668095,-0.00,0.01,0.00
36.671319,-0.01,-0.01,-0.00
36.672111,-0.00,0.01,-0.00
36.675234,-0.00,0.03,-0.02
36.676438,-0.01,-0.00,0.00
36.679057,0.00,-0.01,0.01
36.680227,0.00,0.03,0.00
36.683475,-0.01,0.01,-0.00
36.684504,0.01,-0.01,-0.00
36.687128,-0.01,0.02,-0.01
36.688189,-0.01,0.01,0.01
36.691116,0.00,0.01,-0.01
36.692193,-0.00,0.03,-0.00
36.695292,-0.01,0.01,0.00
36.696362,0.01,-0.01,-0.00
36.699801,-0.01,0.03,-0.01
36.700034,-0.01,0.01,0.00
36.703546,0.01,-0.00,-0.00
36.704368,-0.00,-0.00,-0.01
36.708414,-0.00,-0.01,0.00
36.708792,0.01,0.00,0.00
36.711487,-0.02,0.04,-0.01
36.712172,-0.01,0.02,-0.00
36.715687,0.00,-0.01,-0.01
36.716742,-0.01,0.01,-0.02
36.722054,-0.01,0.01,-0.00
36.722266,-0.00,-0.01,-0.00
36.723798,-0.01,0.02,-0.01
36.724131,-0.01,-0.00,0.00
36.726796,0.00,-0.01,-0.01
36.728062,0.00,0.01,0.00
36.731003,-0.02,0.04,0.00
36.732012,-0.00,0.01,-0.01
36.736302,0.00,-0.01,0.01
36.736531,-0.01,0.01,-0.00
36.740033,-0.01,0.03,-0.00
36.740295,-0.01,0.02,-0.00
36.743689,0.01,-0.01,-0.01
36.744110,-0.01,0.02,-0.01
36.747091,-0.01,0.03,-0.01
36.747999,-0.01,-0.04,-0.01
36.751654,0.02,-0.02,0.01
36.752325,0.00,0.03,0.01
36.755206,-0.03,0.08,-0.00
36.757154,0.00,-0.01,-0.01
36.761165,-0.00,-0.01,-0.01
36.761729,-0.02,0.02,-0.01
36.764102,0.00,-0.02,0.01
36.764415,-0.00,0.00,0.00
36.768339,-0.01,0.04,0.02
36.768951,-0.01,0.02,0.00
36.772519,0.00,0.01,-0.01
36.772913,-0.01,0.01,-0.01
36.777707,-0.00,-0.00,0.01
36.778394,-0.01,0.00,0.01
36.781419,-0.00,0.01,0.00
36.781811,-0.01,0.03,-0.00
36.784488,-0.02,0.03,0.01
36.784871,0.01,-0.00,-0.00
36.788641,-0.00,0.03,-0.02
36.789143,-0.01,-0.01,0.01
36.792594,-0.00,0.00,0.01
36.793354,-0.01,0.02,0.01
36.795508,-0.02,0.04,0.01
36.796270,-0.00,-0.02,0.01
36.800662,-0.00,-0.00,-0.00
36.801144,-0.01,0.02,0.01
36.804437,-0.01,0.04,0.00
36.804879,-0.01,0.00,0.01
36.807685,0.00,-0.01,-0.01
36.811011,-0.01,-0.00,-0.01
36.814367,0.00,-0.00,0.01
36.814818,-0.00,0.03,0.01
36.815314,-0.02,0.04,0.00
36.817910,-0.01,0.00,0.01
36.820922,0.01,-0.05,0.01
36.821450,0.01,-0.02,0.01
36.824158,-0.02,0.05,0.01
36.826443,-0.01,0.03,0.01
36.828792,-0.00,0.02,-0.00
36.829233,-0.02,0.03,-0.00
36.831826,-0.01,-0.03,-0.01
36.832607,0.01,-0.00,0.01
36.835720,-0.02,0.04,0.01
36.836446,-0.01,0.02,0.01
36.839910,0.01,-0.02,0.01
36.844858,-0.01,0.02,-0.01
36.845651,-0.02,0.02,-0.01
36.845943,0.00,-0.02,0.01
36.848536,-0.00,0.02,0.00
36.848953,-0.02,0.06,0.01
36.852778,-0.01,-0.01,0.01
36.853436,0.01,-0.02,-0.01
36.856557,-0.02,0.00,0.00
36.860224,-0.01,0.01,0.01
36.860952,0.00,0.04,0.01
36.861407,-0.01,-0.02,-0.00
36.865323,0.00,-0.03,-0.00
36.865753,-0.00,0.01,0.00
36.869132,-0.00,0.01,0.00
36.869568,-0.01,0.01,0.00
36.872292,-0.01,-0.01,0.01
36.872745,-0.00,0.02,0.00
36.876921,-0.01,0.02,-0.00
36.877812,-0.01,0.00,-0.00
36.880033,0.00,-0.02,0.01
36.880373,-0.00,0.01,-0.01
36.883421,-0.01,0.03,-0.01
36.884464,-0.01,-0.02,0.02
36.889123,0.00,0.00,0.01
36.889576,-0.03,0.03,-0.01
36.893859,-0.01,-0.02,-0.00
36.894654,0.01,-0.03,0.00
36.896942,-0.02,0.07,0.01
36.897500,-0.03,0.08,-0.01
36.900854,-0.01,-0.01,-0.00
36.901433,0.00,-0.05,-0.01
36.904669,-0.01,-0.01,0.01
36.905269,-0.00,0.00,0.01
36.909285,0.00,0.00,0.02
36.909725,-0.01,0.02,0.01
36.912569,-0.01,0.00,0.01
36.913095,-0.00,0.02,-0.01
36.917297,-0.02,0.01,-0.01
36.917765,-0.01,-0.01,0.01
36.921080,0.00,-0.01,-0.00
36.921458,-0.02,0.01,0.01
36.924477,0.00,0.02,-0.00
36.924943,-0.01,0.03,-0.00
36.931426,-0.01,-0.03,-0.01
36.932212,-0.00,0.02,-0.01
36.932503,-0.01,0.03,0.00
36.932761,-0.00,-0.03,0.01
36.936849,0.01,-0.03,0.00
36.937470,-0.01,0.05,-0.00
36.940772,-0.02,0.04,0.00
36.941430,0.01,-0.03,-0.01
36.949896,-0.01,-0.01,-0.01
36.950679,-0.01,0.02,0.00
36.950994,-0.01,0.01,0.00
36.951260,0.00,-0.02,0.01
36.952456,-0.01,-0.00,-0.00
36.952793,-0.01,0.02,0.00
36.957096,-0.01,-0.01,-0.00
36.957518,-0.00,0.02,-0.01
36.962181,-0.02,0.03,-0.00
36.962861,-0.00,-0.02,0.01
36.965106,-0.01,-0.01,-0.01
36.965482,-0.01,-0.00,-0.00
36.968572,-0.01,-0.00,0.00
36.969053,-0.00,0.01,0.00
36.972792,-0.02,0.02,-0.00
36.975045,-0.00,-0.02,-0.00
36.976874,-0.01,0.01,-0.01
36.977237,-0.01,-0.02,0.00
36.979723,0.00,-0.03,-0.00
36.980900,-0.00,0.02,0.01
36.983714,-0.01,0.04,0.01
36.984782,-0.01,0.02,0.00
36.987603,0.00,-0.04,-0.00
36.988440,-0.01,0.01,-0.00
36.993478,-0.02,0.03,0.01
36.994237,-0.01,0.01,0.00
36.996894,-0.01,-0.01,-0.00
36.997464,-0.00,-0.02,-0.00
37.000696,-0.00,0.01,-0.00
37.001245,-0.02,0.01,0.01
37.004734,0.00,0.00,0.01
37.005285,-0.01,0.00,0.00
37.008249,-0.01,-0.01,0.01
37.009075,0.00,-0.00,-0.00
37.012405,-0.01,0.03,-0.00
37.012947,-0.02,0.01,0.01
37.016405,-0.00,0.00,-0.01
37.018022,-0.01,0.00,-0.00
37.020060,-0.02,0.00,-0.01
37.022364,0.01,-0.01,0.00
37.025408,-0.01,-0.00,-0.00
37.026085,-0.01,-0.02,0.01
37.028408,0.01,-0.01,0.01
37.028704,-0.02,0.03,0.00
37.032723,-0.00,-0.02,-0.00
37.033315,0.01,-0.01,-0.01
37.036290,-0.02,0.02,0.00
37.036474,-0.01,-0.02,-0.01
37.046572,0.01,-0.03,0.01
37.047391,-0.00,-0.01,0.01
37.047690,-0.01,0.02,0.01
37.047938,-0.00,0.01,-0.00
37.048175,-0.00,0.00,0.00
37.048885,-0.01,-0.01,-0.00
37.053351,0.01,0.00,-0.00
37.053728,-0.01,0.01,0.00
37.066562,-0.01,-0.00,0.00
37.067292,-0.00,-0.02,0.01
37.067563,-0.01,0.00,0.00
37.067762,-0.01,0.01,-0.01
37.067951,-0.01,0.02,-0.00
37.068154,-0.01,-0.02,-0.00
37.068332,0.01,-0.04,-0.00
37.070238,-0.01,0.03,-0.00
37.072945,-0.02,0.03,0.01
37.078464,0.00,-0.02,-0.00
37.079091,0.00,-0.03,-0.01
37.079330,-0.01,-0.03,0.00
37.079516,0.01,0.00,0.01
37.080598,0.00,0.03,0.01
37.084720,-0.02,0.02,0.01
37.085173,0.01,-0.02,-0.00
37.089240,0.00,-0.01,-0.01
37.089625,-0.02,-0.00,-0.00
37.091970,0.00,-0.03,0.00
37.093194,-0.00,0.01,0.00
37.096724,-0.02,0.02,0.00
37.097304,-0.01,0.01,-0.00
37.100292,-0.00,-0.02,0.00
37.100894,-0.00,-0.02,-0.00
37.104130,-0.01,0.02,-0.00
37.105336,-0.02,0.02,0.01
37.109345,0.01,-0.04,0.00
37.110165,0.01,-0.02,0.00
37.113343,-0.02,0.02,0.00
37.113800,0.01,-0.04,0.01
37.117149,0.01,-0.02,0.00
37.117600,-0.04,0.05,0.01
37.120832,0.00,-0.03,0.01
37.121302,-0.00,0.01,-0.00
37.126372,-0.03,0.03,0.01
37.127074,0.00,-0.02,0.00
37.129041,-0.00,-0.01,-0.00
37.129417,-0.01,-0.01,0.01
37.133242,-0.01,-0.01,-0.00
37.133673,-0.00,0.01,0.00
37.137243,-0.01,0.03,0.01
37.137662,-0.01,-0.03,-0.01
37.146949,0.00,-0.02,0.00
37.147723,-0.01,0.02,0.00
37.148017,-0.02,0.02,-0.00
37.148241,-0.00,-0.02,-0.00
37.148471,-0.00,-0.00,-0.01
37.148701,-0.02,0.01,-0.02
37.152502,-0.00,-0.00,-0.00
37.156092,-0.01,-0.02,-0.01
37.156590,-0.01,-0.02,-0.00
37.166520,-0.00,-0.00,-0.00
37.167203,-0.01,0.02,0.00
37.167411,-0.01,-0.01,-0.00
37.167606,-0.00,-0.03,-0.01
37.167788,0.00,0.00,-0.01
37.167977,-0.03,0.01,0.00
37.170181,-0.02,-0.03,0.00
37.173344,0.01,-0.04,-0.00
37.173755,-0.03,0.03,-0.01
37.180522,-0.00,-0.00,0.00
37.181253,0.00,-0.01,-0.00
37.181511,-0.02,0.01,-0.01
37.181716,-0.02,-0.01,-0.01
37.185605,0.00,-0.05,-0.01
37.185994,-0.00,-0.03,0.01
37.189790,-0.01,0.02,-0.00
37.190202,-0.02,0.01,0.01
37.193599,-0.01,-0.02,0.01
37.194334,0.00,-0.00,-0.02
37.197373,-0.04,0.02,-0.00
37.197762,-0.02,-0.03,0.00
37.201035,0.01,-0.03,0.01
37.201400,-0.03,0.04,0.00
37.204456,-0.01,-0.00,0.00
37.205212,-0.00,-0.03,-0.00
37.210049,-0.01,-0.03,-0.00
37.210754,-0.01,0.00,0.01
37.213230,-0.01,0.02,0.01
37.213623,-0.02,-0.00,-0.01
37.217063,-0.00,-0.03,-0.00
37.217419,-0.00,0.00,-0.01
37.221114,-0.03,-0.00,0.00
37.221468,0.01,-0.03,0.00
37.224469,-0.02,0.02,-0.01
37.227657,-0.03,0.01,-0.00
37.228328,0.01,-0.08,0.01
37.230207,0.00,0.02,0.00
37.232245,-0.04,0.06,0.01
37.233760,-0.00,-0.03,0.02
37.237276,0.01,-0.02,-0.00
37.237662,-0.04,0.05,0.01
37.241628,-0.02,0.00,0.00
37.242086,0.01,-0.05,0.00
37.248470,-0.01,-0.00,0.01
37.249431,-0.02,0.01,0.01
37.249718,-0.01,0.01,0.00
37.249967,-0.00,-0.03,0.00
37.252844,-0.00,-0.01,0.00
37.253432,-0.01,-0.01,0.01
37.257260,-0.01,-0.00,0.01
37.257725,-0.01,0.02,0.01
37.262434,-0.01,0.01,0.01
37.263137,-0.00,-0.04,-0.00
37.265206,0.00,-0.03,0.00
37.265604,-0.01,0.01,-0.00
37.268350,-0.01,0.01,0.01
37.269129,0.00,-0.03,0.01
37.272400,-0.02,0.00,-0.00
37.274470,-0.02,-0.02,0.01
37.276591,0.00,-0.03,-0.00
37.277285,-0.01,0.01,0.02
37.280301,-0.02,0.03,0.01
37.281153,-0.01,0.01,0.00
37.285309,-0.02,-0.03,-0.01
37.285710,0.00,-0.05,0.00
37.289158,-0.01,0.00,-0.00
37.289541,-0.01,-0.01,0.02
37.292327,0.01,-0.04,0.02
37.295359,0.00,-0.01,0.01
37.296765,-0.02,0.03,0.01
37.297296,-0.01,-0.03,0.00
37.300404,0.01,-0.04,-0.01
37.301238,-0.02,0.02,0.01
37.305207,-0.00,-0.01,0.01
37.305584,-0.01,0.00,0.01
37.308624,-0.02,0.01,-0.00
37.309394,-0.00,-0.01,-0.00
37.313270,-0.01,-0.04,0.01
37.313675,-0.00,-0.02,0.01
37.317661,-0.01,0.03,0.00
37.318076,-0.01,-0.01,0.01
37.321276,0.00,-0.03,0.01
37.321623,-0.01,0.01,-0.00
37.326362,-0.01,0.01,-0.01
37.327017,-0.00,-0.01,0.01
37.328202,-0.01,-0.01,0.01
37.329185,-0.00,-0.02,0.00
37.333403,-0.01,0.00,-0.00
37.333873,-0.01,0.01,-0.00
37.337738,-0.01,-0.02,0.00
37.338179,0.00,-0.01,0.01
37.340533,-0.02,0.02,-0.01
37.347371,-0.03,-0.01,0.01
37.348134,0.02,-0.06,-0.00
37.348360,-0.02,0.05,0.01
37.348562,-0.03,0.05,0.01
37.350581,0.00,-0.03,-0.01
37.353675,-0.00,-0.04,-0.00
37.354093,-0.00,-0.02,-0.01
37.371528,-0.00,-0.02,0.00
37.372227,-0.00,0.01,0.00
37.372482,-0.01,-0.02,-0.02
37.372695,0.00,-0.06,-0.01
37.372888,-0.00,0.00,-0.01
37.373188,-0.02,0.01,-0.01
37.373967,-0.01,-0.03,-0.00
37.374365,0.01,-0.02,-0.00
37.374615,-0.03,0.04,-0.00
37.374881,0.00,-0.03,-0.00
37.382714,0.01,-0.06,-0.00
37.383401,-0.01,-0.03,-0.01
37.383638,-0.02,0.01,-0.00
37.383859,0.00,-0.02,0.01
37.385824,0.00,-0.03,-0.00
37.386177,-0.02,0.04,-0.02
37.389429,-0.01,-0.02,-0.00
37.389850,-0.00,-0.04,-0.02
37.395486,-0.00,-0.02,0.01
37.396174,-0.01,0.00,0.00
37.396428,-0.01,-0.02,-0.01
37.398713,0.01,-0.04,-0.01
37.401362,-0.01,-0.00,0.00
37.401755,-0.02,0.01,0.00
37.406567,0.00,-0.00,-0.00
37.406974,-0.02,-0.01,-0.01
37.409649,0.00,-0.04,-0.01
37.410321,0.01,-0.04,0.01
37.414155,-0.01,-0.01,-0.00
37.414577,-0.01,0.02,-0.00
37.417530,-0.02,0.00,0.00
37.417888,0.00,-0.04,-0.01
37.421317,-0.01,-0.02,-0.01
37.421667,-0.01,-0.01,0.00
37.427336,0.00,-0.02,0.00
37.427726,-0.01,0.00,0.01
37.431024,-0.01,-0.02,-0.01
37.431406,0.01,-0.04,-0.01
37.433293,-0.01,-0.01,-0.01
37.433678,-0.00,-0.03,0.00
37.437338,-0.00,-0.03,0.01
37.437738,-0.02,0.03,-0.01
37.446789,-0.02,-0.03,-0.01
37.447426,0.01,-0.04,-0.00
37.447660,-0.01,-0.02,-0.01
37.447897,-0.01,-0.03,0.01
37.449715,0.00,0.00,0.01
37.450013,-0.01,0.01,0.01
37.452675,-0.01,-0.04,-0.00
37.454017,0.01,-0.02,-0.01
37.478383,-0.02,-0.00,-0.00
37.479059,-0.01,-0.03,0.01
37.479302,0.00,-0.00,0.00
37.479481,-0.03,0.02,-0.00
37.479714,-0.02,-0.01,-0.00
37.479892,0.02,-0.06,-0.00
37.480090,-0.02,-0.00,-0.00
37.480267,-0.01,-0.02,0.01
37.480492,0.00,-0.02,-0.00
37.480673,-0.01,-0.00,-0.00
37.481161,-0.01,-0.02,-0.01
37.481361,0.00,-0.04,-0.00
37.481522,-0.01,0.00,0.00
37.481697,-0.02,-0.00,0.00
37.485752,0.00,-0.02,-0.01
37.486188,-0.01,-0.02,-0.01
37.489366,0.00,-0.05,0.00
37.489803,0.00,-0.03,-0.00
37.493328,-0.01,0.00,-0.01
37.494120,-0.02,0.00,0.00
37.497521,0.00,-0.02,-0.01
37.497977,-0.00,-0.01,-0.01
37.500875,-0.02,-0.03,0.00
37.501683,0.01,-0.02,-0.01
37.504426,-0.03,0.03,0.00
37.506177,-0.03,-0.00,0.00
37.508531,0.01,-0.04,-0.02
37.509751,-0.02,-0.01,-0.01
37.512730,-0.02,-0.01,0.00
37.514189,0.00,0.01,0.01
37.517541,-0.02,0.01,-0.01
37.517952,-0.01,-0.01,-0.00
37.521428,-0.00,-0.03,0.00
37.521796,-0.01,-0.01,-0.01
37.530766,-0.01,-0.00,0.00
37.531515,-0.01,0.02,0.01
37.531788,-0.01,-0.00,-0.00
37.532053,0.00,-0.04,-0.01
37.532315,0.00,-0.01,-0.00
37.535033,-0.02,0.01,-0.00
37.537249,-0.00,-0.02,0.00
37.537687,-0.01,0.01,0.00
37.547986,-0.02,-0.00,0.00
